# x,y
0.450294,1.2155
0.646307,1.39997
1.11433,1.8648
0.736107,2.26449
0.0671861,4.32883
0.769365,4.37978
1.06316,10.0031
1.61171,10.6838
1.55251,10.9849
1.46908,11.6604
1.15817,12.3944
0.570083,12.3976
1.46169,12.3978
2.50321,12.9336
1.94284,12.9341
3.60724,14.1851
2.78506,14.7563
3.61281,15.8008
3.78194,18.8666
4.33114,19.9671
5.2964,19.9813
2.50151,20.0215
3.2669,20.3857
5.16069,20.9292
3.78302,21.5778
3.52564,23.7769
3.81809,23.8039
5.33997,25.5305
4.93872,25.889
4.26824,26.0912
5.03131,27.6078
5.2837,28.0582
4.46709,28.1543
4.37792,28.3226
2.31644,28.5778
1.31728,30.309
2.27726,30.4646
0.196845,31.6207
0.483974,31.8106
-1.09423,31.9863
-0.416936,34.5598
0.173729,34.5619
-0.304337,34.8603
0.0219319,34.9725
1.15935,35.0642
-0.073807,35.0645
-1.38589,35.4049
-2.49691,39.0069
-3.60731,42.9833
-2.72721,43.5564
