# x,y
1.46362,1.80204
1.16537,2.04431
0.943813,2.70774
0.68348,4.38805
0.457896,5.73064
0.725619,5.97162
1.70602,6.21714
0.763481,6.22562
0.657562,6.39566
1.3387,7.7553
1.08368,7.9905
-1.25947,10.9388
-0.175082,10.9734
0.440722,10.9774
-0.288313,11.8205
-0.170835,12.0924
1.10366,12.1727
1.30626,12.7869
1.06637,12.9784
2.44714,12.9798
3.59369,13.2162
1.98239,18.897
1.66509,18.9067
0.986719,24.0695
1.05046,27.5341
2.63013,31.8267
1.66272,31.8277
1.16306,32.3333
-0.775,32.4821
-0.175822,33.1573
-0.916037,34.6907
-2.30888,34.7921
-0.985829,35.3904
0.616949,35.7034
-0.288176,36.1214
0.357105,36.6712
1.0511,38.1515
1.88203,40.0983
2.4611,40.7879
5.25376,41.7784
4.3336,43.5619
4.52048,43.773
4.31777,43.7774
3.71587,45.7594
2.72558,49.9599
3.22215,49.9986
4.17277,50.0056
3.16433,50.1251
4.08374,50.1552
3.60531,58.0369
