# x,y
0.132466,0.011549
0.352761,1.30724
0.939168,8.69134
-0.142105,9.81166
0.0148827,10.8256
0.460268,11.7347
-0.116531,12.0298
0.270496,13.9971
-0.608187,14.2326
-2.39896,17.554
-2.25857,18.0081
-3.2596,18.6356
-2.15793,18.6361
-2.92627,19.1169
-2.03444,19.1691
-2.52214,19.9323
-0.820913,24.8717
-0.909767,25.1049
-1.18883,27.9395
0.00189819,27.991
0.0690699,28.2122
0.956098,28.3867
1.37725,28.7302
-0.61365,28.7801
0.619965,31.5549
2.28225,31.555
1.13745,31.7238
1.61526,33.3396
1.50865,34.5604
0.74883,34.601
-0.0575542,34.7635
-1.4778,36.4951
-1.04419,37.2134
-2.95375,37.2245
-4.9722,37.7168
-6.24715,37.785
-6.145,37.8414
-7.30468,41.2084
-7.64065,41.9189
-6.66719,41.9255
-6.1193,42.4776
-7.29122,42.563
-8.18151,42.9557
-9.19632,43.3282
-9.63103,43.625
-9.95532,43.6476
-8.45293,43.6566
-8.7844,43.8615
-10.3165,43.931
-10.251,44.1063
