# x,y
-2.1831,0.627015
-2.6207,2.36756
-1.4165,2.3686
-1.9127,2.883
-0.00437276,3.81728
-1.91936,3.93943
-1.80008,4.01737
-3.9918,4.37059
-4.39601,4.39953
-3.78245,4.40831
-4.08196,5.00067
-2.61991,5.37612
-4.28502,6.03139
-4.26865,6.4181
-3.22674,6.8349
-2.9174,6.9405
-3.65665,9.62616
-3.91323,9.68417
-3.40667,9.74974
-1.34558,10.0485
-1.13489,10.0746
0.178927,10.2664
1.05762,10.4797
0.931511,10.962
0.320152,10.9626
-0.462647,12.9926
-2.91049,14.3719
-3.30649,14.3904
-4.50967,15.0576
-4.41527,15.8682
-3.46141,18.5508
-3.38441,18.5578
-3.3827,18.7111
-4.02301,19.5627
-4.27606,20.9244
-4.89671,20.9622
-4.84837,21.7664
-5.30889,22.0423
-5.00067,22.4821
-5.97575,22.506
-6.1234,22.6516
-4.51772,22.6556
-4.09539,22.6986
-4.08212,22.8605
-4.60997,23.0076
-5.94537,23.0195
-5.92937,26.1534
-3.92143,26.4157
-4.69613,29.7064
-2.52414,29.7336
