# x,y
0.228645,0.0672462
1.1482,2.51044
1.08446,3.48575
2.59032,3.56877
2.42474,4.29401
2.03909,4.99947
1.66691,5.96867
0.732311,6.28531
-0.975413,6.30204
-1.5894,7.34298
-2.22273,7.93742
-3.00799,8.30523
-3.68272,8.72227
-2.20644,9.19168
-1.55873,9.21254
-3.27739,9.25038
-3.73314,10.5015
-3.9586,11.2076
-4.02013,11.4357
-3.44057,12.1099
-3.05761,12.4652
-2.30744,15.4942
-0.471987,15.545
-1.74347,15.8279
-2.25407,15.8915
-1.26144,18.0386
-1.24567,18.4906
-3.26737,18.6714
-3.38752,18.7548
-3.26595,21.6064
-4.35777,23.3655
-3.4488,24.3248
-4.32697,24.3773
-3.38685,24.7964
-3.12557,25.6425
-2.77472,26.1986
-1.15312,31.5645
-2.439,31.8496
-2.48665,36.0544
-3.35368,37.6212
-3.80906,38.6604
-3.97921,38.6727
-2.95742,40.1936
-3.85567,40.2818
-4.49486,40.3209
-5.82898,40.3491
-5.98595,41.088
-5.42948,41.337
-4.70973,41.8562
-5.86769,43.2724
