# x,y
1.46387,0.526618
1.84586,0.749062
2.18302,1.30183
3.06785,7.83455
2.40513,9.16443
1.7792,9.18907
0.79687,9.1923
-0.106859,9.42351
-1.92777,10.9436
-1.92187,11.177
-2.15751,11.2108
-2.62182,11.2424
-2.40374,12.6649
-3.08004,14.9815
-0.767004,17.6474
-1.2849,17.8861
-1.89692,20.7904
-3.67734,21.1151
-3.31668,23.2849
-2.80772,23.3126
-2.96213,25.8365
-3.10295,26.0408
-3.15144,33.3865
-3.31042,33.9894
-3.29263,35.8646
-4.53832,36.754
-4.44839,36.7663
-4.55962,39.7598
-3.82422,39.8383
-4.31619,40.6826
-4.22626,42.7676
-3.39334,43.5989
-1.46598,44.1305
-2.3764,45.8274
-3.90638,47.3234
-4.63269,49.3348
-3.97091,50.3157
-2.39319,50.8747
-0.724291,53.0726
-1.66336,53.7976
-1.88395,56.6814
-2.55334,57.6093
-3.26905,57.9119
-4.822,57.973
-2.7462,58.4082
-1.42659,59.6364
-0.489823,60.5404
-0.195727,60.5952
-0.917411,61.1799
-0.601119,61.1806
