# x,y
-1.16269,0.194727
-1.17922,0.214052
0.952908,0.430956
0.220363,2.39469
-0.622006,5.22483
0.801303,6.27994
0.766409,6.43053
1.84999,6.77731
0.780625,7.08137
-0.816845,7.35111
-2.40845,9.92097
-1.99378,10.3212
-2.82403,10.9835
-1.68113,11.8758
-2.95735,12.215
-2.84644,15.5658
-2.72694,18.6504
-3.72254,19.3232
-3.14869,20.0436
-2.18811,21.3836
-1.65416,22.666
-1.19135,25.7613
-0.702016,25.8564
-1.02594,26.1341
-1.21383,26.2478
-1.11679,27.0734
-1.66606,31.6718
-2.8363,31.9565
-2.0122,32.8785
-0.501411,32.8809
-0.314119,35.1536
0.819438,35.7672
-1.42324,35.8173
-2.0015,38.1823
-0.98829,38.4123
1.30069,38.6157
0.743023,38.6671
1.99287,38.6671
3.60732,39.7167
4.92048,40.1047
6.64399,41.5673
7.70309,42.3117
6.25374,43.337
7.32968,44.4932
6.21022,44.6625
5.2346,45.6739
4.0694,46.0367
4.64383,48.3922
3.14497,49.014
3.38395,49.5024
