# x,y
0.0218274,0.177783
1.2696,2.62396
2.17919,2.63225
3.17272,3.74215
2.18075,3.77178
3.65431,3.83903
4.34818,3.9212
5.2868,6.57758
5.13326,8.8754
6.25654,9.0582
5.94781,9.19762
6.35958,9.19762
7.60155,9.30376
6.77562,9.50348
5.55289,9.69956
5.98871,12.9247
5.67272,14.8767
6.85614,20.7068
7.4943,21.09
6.53665,22.1726
6.03764,24.0731
5.73643,24.0745
4.056,25.745
3.61362,25.8814
3.28812,26.6381
3.72495,26.9353
3.03369,32.058
2.21269,34.4592
3.12985,35.9773
2.83365,36.4548
4.48438,36.8528
0.633694,37.3597
0.51188,38.1288
0.0469963,38.1531
-1.43599,44.1462
-0.354211,45.6437
-1.16327,46.1067
-0.744654,48.116
-0.9455,48.8433
0.132249,49.085
-0.84984,49.6153
-0.328831,49.8606
-0.246112,51.5709
-1.43743,51.7598
-0.918276,51.7758
-0.407077,51.7822
-0.634394,51.7849
-1.90397,51.7859
-1.24831,52.3815
-1.58424,52.6684
