# x,y
-0.672197,1.00221
0.55447,2.82091
0.537611,7.38042
1.59566,7.39301
1.29551,7.4027
-0.320126,8.41575
-2.32539,8.60927
-3.1637,8.62027
-4.23655,8.76923
-6.69476,8.79818
-5.40384,8.97347
-4.2068,9.61906
-3.79559,9.77684
-3.2354,9.9805
-2.91946,10.6185
-3.75268,10.6644
-5.04577,12.3444
-4.17925,12.3453
-4.4737,12.5586
-4.2352,12.6451
-4.85684,16.8435
-6.07253,19.2655
-6.46139,19.4519
-7.44509,21.235
-8.01182,21.421
-6.97434,22.7731
-6.63398,23.937
-4.90651,23.9378
-4.78826,26.5369
-6.36603,27.4911
-5.24561,27.9069
-5.19823,27.9837
-4.01917,28.6391
-3.35835,30.9122
-2.81122,30.979
-1.40443,31.0479
-0.154276,31.0496
1.06617,31.0727
1.93328,31.53
2.05763,33.1449
2.69773,33.6993
4.2162,36.2881
4.96126,36.8546
5.96105,37.1811
8.50613,37.5422
7.66854,37.7038
8.71205,37.882
8.59783,37.9079
9.0046,38.7665
9.18784,38.9043
