# x,y
0.190185,0.00523896
0.0119541,0.276471
-0.861596,0.818193
-1.75307,1.66301
-0.766671,2.02325
-2.12898,2.17884
-0.964823,3.28559
0.349012,6.72849
1.05062,6.74341
2.08884,9.19463
1.6475,9.22004
1.15586,9.62816
1.59599,12.7179
2.23587,12.7199
2.74303,12.9593
1.37415,13.3571
-0.107371,13.3882
-0.126082,14.7928
0.797118,15.4929
-0.0334839,19.086
-1.27834,19.3983
-2.50402,21.404
-2.98463,25.4781
-3.58974,26.7424
-4.15172,27.1741
-5.18017,27.8892
-7.32567,28.0182
-8.11073,28.5875
-9.32546,28.6609
-8.33848,29.4423
-8.06191,29.7307
-6.8655,29.8252
-6.27958,31.2985
-5.81538,34.7899
-6.93547,35.252
-5.88656,35.9703
-6.44209,36.2931
-4.18008,36.3304
-4.86686,38.2193
-5.65011,38.2428
-6.51212,38.4693
-5.78053,38.7058
-5.86199,38.7448
-7.14257,39.026
-8.63169,39.8713
-10.6794,40.1141
-10.6187,40.1144
-8.91359,45.7012
-9.14774,45.8645
-10.0491,45.9121
