# x,y
0.16413,1.27553
0.362773,1.2798
1.6306,5.84914
1.58008,9.69939
2.76513,10.0182
2.38561,10.0948
1.8653,10.5525
-0.0858435,11.6827
-0.97195,11.9537
-0.475138,11.9582
-1.07894,12.3823
-1.23483,12.4744
-1.7455,14.7143
-2.0185,15.2653
-3.25498,15.2992
-3.2283,15.5172
-3.11791,16.5152
-4.38467,16.5272
-4.29858,17.1361
-5.5776,18.1517
-4.24419,18.1834
-4.10751,18.2976
-5.2448,18.8792
-5.15841,24.2313
-6.39347,24.8424
-5.91819,26.6225
-5.15022,26.7938
-4.61029,26.8187
-3.35693,27.7804
-4.60989,28.621
-5.08067,30.0072
-5.4897,30.1152
-6.06245,31.7749
-6.29836,33.1918
-4.68398,33.2647
-5.01138,33.7473
-6.0573,39.525
-6.78823,41.2867
-7.64883,41.2938
-7.09119,41.5959
-4.46483,42.9585
-3.5802,47.1928
-4.35023,47.9784
-4.43513,48.165
-4.30853,48.2457
-3.2704,51.1514
-2.0649,52.9212
-3.37798,52.966
-4.21156,54.476
-3.9838,54.604
