# x,y
0.26582,2.62256
1.57205,2.85774
1.17305,3.49413
0.667956,4.05122
0.210396,9.88498
0.913885,9.89444
1.57356,9.89587
1.09344,10.0437
-0.494556,14.0881
-0.114792,14.2342
-1.67135,15.5986
-0.322519,15.6883
0.742124,16.0938
1.77641,16.1232
2.1357,17.8722
2.01876,17.9066
2.46641,20.785
2.92784,21.653
3.00605,22.3131
2.98092,22.4017
2.43083,23.5255
1.84894,26.8654
4.15555,26.8656
3.11205,27.9685
2.45901,27.9884
1.38781,28.8978
1.13204,29.5868
1.10283,29.6815
0.412434,33.2605
0.115116,33.9595
1.05456,34.1481
2.06605,34.5578
0.98501,39.0905
-1.01007,39.1404
-0.0767948,40.8106
-1.43599,42.2102
-1.00932,43.1697
-0.943506,43.357
-0.28343,43.5478
0.525558,43.6449
0.211023,47.8892
-0.448995,49.0932
-0.990315,50.6688
-1.10833,50.8388
-0.538751,51.0898
0.733189,52.2784
-1.12585,52.8456
-2.09021,52.9576
-2.8905,53.1007
-2.84854,55.399
