# x,y
0.151215,0.149862
-0.470758,1.47647
0.355707,1.54303
0.408167,1.64944
0.912348,1.7162
-0.210404,6.4998
2.03052,8.82579
3.83705,8.93983
4.59426,8.96939
4.68608,9.23605
2.89711,9.33333
1.29259,9.76827
1.00969,9.91662
-0.24445,9.94232
0.61039,11.8506
0.374985,12.6883
-0.58638,12.956
-0.77167,13.0054
0.90902,13.0116
0.756174,13.301
2.33488,14.3826
1.83044,14.6585
2.02115,14.9232
2.09105,16.0405
2.18208,16.4485
2.0445,17.8604
2.74759,18.0754
4.27692,18.8283
2.30275,20.0154
1.27338,20.0246
1.5364,20.2015
1.55082,20.5576
0.0152637,20.885
1.95841,21.4234
1.67403,21.4304
0.648885,22.6808
-0.0872376,24.4421
-0.595071,24.5866
0.596239,24.7013
1.09583,25.8399
1.72675,25.9026
3.73768,26.2375
4.30563,26.2395
3.51384,30.8017
3.0943,30.807
4.90856,31.4218
4.63257,32.3494
5.7316,32.531
6.21718,32.5789
4.63799,33.001
