# x,y
0.0523083,0.0185946
0.134032,0.543346
-0.67582,0.663985
-0.823418,2.10144
-0.199485,3.5249
0.567483,3.53629
0.524287,3.55882
1.869,3.60542
0.276931,4.72253
0.674333,5.96974
-0.0940106,6.13353
0.834771,9.3117
1.28164,9.36437
3.31275,9.36469
3.55759,10.1425
4.08595,10.1587
4.74143,21.0712
6.09878,21.3666
6.98031,21.4139
7.98377,21.8807
9.16841,27.4981
9.14961,30.472
9.68937,32.8212
10.3687,33.6746
9.73279,34.108
9.06237,34.1352
8.75296,34.2166
9.95558,36.2899
9.85103,36.2978
9.59671,36.8831
9.6396,37.293
8.71314,37.4467
8.89781,38.8082
8.15211,38.8609
7.13684,39.1551
6.48825,39.1557
5.89262,41.8485
4.92537,43.2479
3.39133,43.2636
2.73429,45.9528
2.95745,47.3374
4.27039,47.6762
4.91378,47.8932
2.92199,52.646
4.0368,57.6403
3.25897,60.6191
2.77229,61.5943
3.38262,61.7288
1.71703,61.7761
1.65066,62.8579
