# x,y
0.277615,1.00682
1.35367,5.07763
1.39137,5.14069
1.42383,8.32005
2.22334,8.39437
1.22142,8.84543
0.413158,8.88361
-1.8954,8.94474
-2.43335,8.95668
-1.70273,9.00403
-3.12133,9.46557
-3.13611,9.4686
-2.20022,9.51939
-3.32835,9.58087
-3.24379,9.60183
-3.30773,10.7016
-4.12054,11.4545
-3.8718,11.6183
-2.69114,11.6671
-4.02999,11.8488
-4.57869,12.0373
-5.38507,12.4899
-5.59551,12.5177
-3.86916,12.5477
-5.50357,12.5768
-5.62372,12.6425
-4.59817,14.0856
-5.32144,16.4139
-5.09584,19.8705
-4.3691,19.9843
-5.53591,20.1208
-5.10618,22.1936
-5.86826,24.331
-5.50983,24.4215
-7.61045,26.8828
-6.9142,28.5733
-7.22636,29.2999
-6.92812,31.0339
-6.72056,31.3896
-5.85466,33.1896
-5.71666,33.2169
-5.08691,33.4981
-6.0422,36.2315
-5.42952,36.2342
-4.36693,36.4421
-4.81806,38.5962
-4.54752,38.7495
-4.18371,41.7988
-5.42303,41.799
-3.82923,42.125
