# x,y
0.918876,2.64538
1.65763,3.55189
1.67016,3.55512
1.80577,4.53776
0.760593,7.29979
0.396115,7.50242
-1.09338,7.53194
-1.05766,9.35369
-2.9556,9.6862
-2.5086,11.343
-2.34084,11.4235
-2.68906,16.2018
-3.19147,17.0625
-3.93041,18.3289
-3.84581,18.3323
-3.53005,18.703
-4.91803,19.6589
-4.08469,22.177
-2.08181,22.8551
-1.11069,23.8328
-1.89664,23.9954
-1.06028,25.4716
-1.11808,25.8756
0.103202,26.1124
0.403572,26.1192
-0.496494,28.9802
-1.48994,29.128
-1.18751,29.6636
-1.68577,31.0892
-3.28513,31.362
-3.04049,31.3896
-1.88926,34.9165
-2.99338,38.8692
-3.10721,38.9178
-0.351802,38.9766
0.108534,38.977
0.198907,39.8966
-1.53548,39.8966
-1.16762,40.2083
0.43184,40.2272
0.279629,43.8645
0.818803,46.2272
0.802246,48.5975
1.43213,54.7405
0.547063,56.4305
-0.138925,57.0779
0.92985,58.3979
0.0894258,58.492
1.75504,59.2774
1.36003,74.5317
