# x,y
-1.19824,0.019417
-0.642874,0.575714
-1.17984,0.699227
0.0401241,3.65559
-1.20431,5.33682
-0.580432,5.42234
-0.460678,5.51533
-1.53392,8.8891
-2.07384,8.90938
-4.2666,9.00265
-4.91064,9.36401
-7.00049,9.49056
-7.74993,11.7875
-7.56857,14.1082
-7.43437,15.2397
-7.53998,15.2419
-8.34183,15.2535
-6.98239,19.1216
-7.34582,22.4152
-9.43215,22.8059
-6.88871,22.818
-6.01518,22.8184
-6.72775,24.9031
-6.64081,25.1731
-7.72599,27.2839
-7.63082,27.2958
-8.4207,32.7443
-8.38816,32.8986
-8.62889,32.9536
-8.64351,32.9674
-10.6211,33.3122
-11.3665,36.3139
-9.71739,37.5066
-9.61556,38.0623
-8.3846,38.1794
-8.41668,39.1904
-8.4959,43.5419
-8.876,43.8619
-7.72073,48.6452
-8.278,49.0849
-6.22033,49.7035
-8.32102,49.9537
-6.74656,49.9538
-6.52179,50.2824
-5.13469,51.1752
-2.62457,51.184
-2.91415,52.1143
-4.4916,52.2039
-4.1375,52.9178
-3.80777,53.0128
