# x,y
0.0543842,0.251879
0.332758,0.553675
-1.06333,0.578942
-2.08858,1.1847
-0.372279,1.3898
0.893142,1.51534
0.571374,1.51804
0.731392,2.71742
1.47625,4.39535
0.883852,6.57257
-0.128644,8.06032
-1.26789,8.31263
-0.910649,8.66729
-2.16112,8.73554
-2.95706,9.03857
-1.70595,9.07825
-0.185041,9.08009
0.0828305,12.9116
2.42875,16.167
2.74766,16.4199
1.80028,23.376
1.14442,23.408
-1.57996,24.1446
-1.9814,24.1597
-1.70797,24.267
-1.28993,25.0528
-0.778408,25.7217
-1.63961,26.5207
-0.92406,29.7808
-0.411882,29.8826
-0.719027,30.1061
0.630628,31.3394
-0.137227,31.722
-1.49021,35.5016
0.638177,36.0766
-0.61877,39.1857
-1.56226,39.3176
-3.41916,39.4601
-3.64627,39.525
-4.87303,39.5816
-4.58024,43.4313
-6.97543,43.4862
-7.7008,44.8448
-9.77311,47.1465
-10.3925,47.616
-11.4668,47.6369
-10.3046,48.3765
-10.5927,50.2667
-10.8938,51.4513
-9.71748,53.7095
